geneId	symbol
ENSMUSG00000097938.1	Gm26933
ENSMUSG00000089633.1	A230009B12Rik
ENSMUSG00000080713.2	Olfr1174-ps
ENSMUSG00000102851.1	Gm18956
ENSMUSG00000047960.4	Olfr186
ENSMUSG00000050565.16	Tor1aip2
ENSMUSG00000078964.2	Ces1b
ENSMUSG00000053545.6	6430503K07Rik
ENSMUSG00000100854.1	Gm28057
ENSMUSG00000030942.8	Thumpd1
ENSMUSG00000102958.1	Gm37016
ENSMUSG00000087547.1	Platr27
ENSMUSG00000109813.2	Olfr1279
ENSMUSG00000045038.14	Prkce
ENSMUSG00000102845.1	Gm38033
ENSMUSG00000026851.9	BC005624
ENSMUSG00000051703.14	Tmem198
ENSMUSG00000064792.1	Gm24355
ENSMUSG00000073908.5	Olfr687
ENSMUSG00000041062.6	Mslnl
ENSMUSG00000020604.13	Arsg
ENSMUSG00000014077.13	Chp1
ENSMUSG00000036606.16	Plxnb2
ENSMUSG00000022816.11	Fstl1
ENSMUSG00000108800.1	1700011C11Rik
ENSMUSG00000100626.1	H2al1a
ENSMUSG00000040054.16	Baz2a
ENSMUSG00000064158.6	Izumo1
ENSMUSG00000021428.8	Riok1
ENSMUSG00000061559.15	Wdr61
ENSMUSG00000088669.1	Gm25336
ENSMUSG00000044694.2	2010007H06Rik
ENSMUSG00000032000.17	Birc3
ENSMUSG00000032766.9	Gng11
ENSMUSG00000094968.1	Gm22419
ENSMUSG00000070139.1	Mir532
ENSMUSG00000015944.9	Gatsl2
ENSMUSG00000046747.8	Gm9812
ENSMUSG00000094363.1	Gm26060
ENSMUSG00000110519.2	Olfr839-ps1
ENSMUSG00000084170.1	Gm11954
ENSMUSG00000093115.1	Gm25972
ENSMUSG00000065188.1	Gm25140
ENSMUSG00000097030.1	Gm26693
ENSMUSG00000055447.18	Cd47
ENSMUSG00000101789.1	Gm28956
ENSMUSG00000073802.4	Cdkn2b
ENSMUSG00000081964.1	Gm11873
ENSMUSG00000108782.1	Gm45035
ENSMUSG00000037787.13	Apopt1
ENSMUSG00000035953.13	Tmem55b
ENSMUSG00000029103.16	Lrpap1
ENSMUSG00000108941.1	D530014G21Rik
ENSMUSG00000102704.1	Gm38309
ENSMUSG00000040985.13	Sun3
ENSMUSG00000092381.1	Gm20512
ENSMUSG00000058318.15	Phf21a
ENSMUSG00000023021.15	Cers5
ENSMUSG00000036036.15	Zfp57
ENSMUSG00000112608.1	RP23-395N2.1
ENSMUSG00000065689.1	n-R5s7
ENSMUSG00000006763.14	Saal1
ENSMUSG00000094052.2	Gm21118
ENSMUSG00000089155.1	Gm23582
ENSMUSG00000071497.3	Nutf2-ps1
ENSMUSG00000109824.3	Olfr643
ENSMUSG00000087051.1	Gm12730
ENSMUSG00000089157.1	Gm22425
ENSMUSG00000037735.7	2810032G03Rik
ENSMUSG00000049625.5	Tifab
ENSMUSG00000048234.13	Rnf149
ENSMUSG00000078881.10	Gm14434
ENSMUSG00000054156.8	Gm4894
ENSMUSG00000022387.16	Brd1
ENSMUSG00000110840.1	RP23-65J2.1
ENSMUSG00000096108.2	Ighv11-2
ENSMUSG00000041040.12	Fam117b
ENSMUSG00000084822.1	Myadml2os
ENSMUSG00000107295.1	Gm42896
ENSMUSG00000000934.8	Top1mt
ENSMUSG00000093958.1	Gm24495
ENSMUSG00000036438.12	Calm2
ENSMUSG00000057540.3	Olfr310
ENSMUSG00000102685.1	Gm37373
ENSMUSG00000043164.3	Tmem212
ENSMUSG00000002017.9	Fam98a
ENSMUSG00000104617.1	Gm43356
ENSMUSG00000111339.1	00R_Pgap2
ENSMUSG00000105742.1	Gm42748
ENSMUSG00000112433.1	RP23-380K24.3
ENSMUSG00000105033.1	Gm43423
ENSMUSG00000106995.1	Gm42712
ENSMUSG00000004270.13	Lpcat3
ENSMUSG00000022019.15	Tdrd3
ENSMUSG00000049764.8	Zfp280b
ENSMUSG00000064632.1	Gm25142
ENSMUSG00000104526.1	1700045I11Rik
ENSMUSG00000000776.12	Polr3d
ENSMUSG00000028085.12	Gatb
ENSMUSG00000093962.7	Gm11756
ENSMUSG00000105214.1	Gm44373
ENSMUSG00000096095.1	Gm26332
ENSMUSG00000104536.1	Gm23786
ENSMUSG00000080452.3	Mir1306
ENSMUSG00000048592.9	Gm5946
ENSMUSG00000108245.1	Prb3-ps
ENSMUSG00000107634.1	Gm43956
ENSMUSG00000033361.13	Prrg3
ENSMUSG00000108660.1	Gm21284
ENSMUSG00000098219.1	Gm7481
ENSMUSG00000030324.8	Rho
ENSMUSG00000035932.6	Olfr750
ENSMUSG00000104554.1	Gm42835
ENSMUSG00000049305.6	Ccdc71
ENSMUSG00000085625.1	Gm8813
ENSMUSG00000096132.1	n-R5s119
ENSMUSG00000029610.13	Aimp2
ENSMUSG00000101553.1	1700049E22Rik
ENSMUSG00000021319.6	Sfrp4
ENSMUSG00000099690.1	Gm29513
ENSMUSG00000097479.1	Gm26582
ENSMUSG00000057554.13	Lgals8
ENSMUSG00000025470.11	Zfp511
ENSMUSG00000059689.14	Zfp637
ENSMUSG00000090247.7	Bloc1s1
ENSMUSG00000042459.8	Bpifa2
ENSMUSG00000089385.1	Gm24681
ENSMUSG00000101534.1	Gm29306
ENSMUSG00000070704.10	Ugt2b36
ENSMUSG00000027215.13	Cd82
ENSMUSG00000104064.1	Gm37956
ENSMUSG00000107757.1	Gm43898
ENSMUSG00000096169.3	Gm4461
ENSMUSG00000054362.9	Lexm
ENSMUSG00000101961.1	Gm28220
ENSMUSG00000022558.15	Mroh1
ENSMUSG00000098542.1	Gm27532
ENSMUSG00000087399.1	Gm11899
ENSMUSG00000022614.7	Lmf2
ENSMUSG00000006134.3	Crkl
ENSMUSG00000094422.3	Olfr205
ENSMUSG00000110350.1	Gm10252
ENSMUSG00000088026.1	Gm22143
ENSMUSG00000066148.3	Prpf4
ENSMUSG00000044408.7	Sptssa
ENSMUSG00000096992.3	Gm26788
ENSMUSG00000100837.7	1700063D05Rik
ENSMUSG00000049299.14	Trappc1
ENSMUSG00000039704.6	Lmbrd2
ENSMUSG00000103329.2	Gm42492
ENSMUSG00000033491.13	Prss35
ENSMUSG00000000253.12	Gmpr
ENSMUSG00000024220.13	Zfp523
ENSMUSG00000090685.1	Gm9047
ENSMUSG00000068674.2	Gm10247
ENSMUSG00000044309.7	Apol7c
ENSMUSG00000102840.1	Gm38037
ENSMUSG00000093727.1	Obox3-ps5
ENSMUSG00000026480.12	Ncf2
ENSMUSG00000098022.7	Zfp82
ENSMUSG00000106186.1	Gm43627
ENSMUSG00000034912.16	Mdga2
ENSMUSG00000112595.1	RP23-398F20.1
ENSMUSG00000098177.1	Gm4823
ENSMUSG00000027574.15	Nkain4
ENSMUSG00000010021.13	Kif19a
ENSMUSG00000086765.7	Gm11827
ENSMUSG00000068329.12	Htra2
ENSMUSG00000088286.1	Gm23590
ENSMUSG00000081094.4	Rpl19-ps11
ENSMUSG00000025764.14	Jade1
ENSMUSG00000025912.16	Mybl1
ENSMUSG00000105815.1	Gm43541
ENSMUSG00000104875.1	Gm43397
ENSMUSG00000083586.2	Gm8688
ENSMUSG00000094779.2	Trav13n-2
ENSMUSG00000012429.8	Mplkip
ENSMUSG00000075265.4	Tnk2os
ENSMUSG00000111898.1	RP23-56C15.1
ENSMUSG00000029705.17	Cux1
ENSMUSG00000082002.1	Gm6568
ENSMUSG00000093896.2	Ighv1-76
ENSMUSG00000105462.1	Igkv4-77
ENSMUSG00000102250.1	Gm38260
ENSMUSG00000027301.7	Oxt
ENSMUSG00000035828.10	Pim3
ENSMUSG00000104869.1	Gm42544
ENSMUSG00000009734.17	Pou6f2
ENSMUSG00000103458.1	Gm42416
ENSMUSG00000076377.1	Gm22370
ENSMUSG00000105523.1	Gm43193
ENSMUSG00000092732.1	Gm24025
ENSMUSG00000058254.12	Tspan7
ENSMUSG00000097220.1	Gm26599
ENSMUSG00000080889.1	Gm7974
ENSMUSG00000029790.16	Cep41
ENSMUSG00000058816.4	Ppp1r2-ps3
ENSMUSG00000082027.1	Gm11416
ENSMUSG00000105606.1	Igkv2-109
ENSMUSG00000020437.12	Myo1g
ENSMUSG00000047161.12	Chst9
ENSMUSG00000108790.1	Gm44806
ENSMUSG00000068860.5	Gm128
ENSMUSG00000036721.13	Zscan12
ENSMUSG00000031004.8	Mki67
ENSMUSG00000096422.2	Igkv12-44
ENSMUSG00000099768.1	Gm29293
ENSMUSG00000038994.6	Hils1
ENSMUSG00000033533.14	Acsm1
ENSMUSG00000093414.1	Gm20698
ENSMUSG00000088646.1	Gm26486
ENSMUSG00000095399.1	Ighd6-1
ENSMUSG00000085293.2	Gm13817
ENSMUSG00000099756.1	Gm28763
ENSMUSG00000082488.2	1700119I11Rik
ENSMUSG00000024222.16	Fkbp5
ENSMUSG00000088501.1	Gm22788
ENSMUSG00000102679.1	Gm20557
ENSMUSG00000034209.4	Rasl10a
ENSMUSG00000083773.4	Gm13394
ENSMUSG00000102478.1	BC085271
ENSMUSG00000040212.12	Emp3
ENSMUSG00000093548.1	Gm6407
ENSMUSG00000081215.1	Gm11446
ENSMUSG00000020053.18	Igf1
ENSMUSG00000092777.1	Gm26194
ENSMUSG00000094579.1	Gm23552
ENSMUSG00000042766.17	Trim46
ENSMUSG00000094354.1	Gm21882
ENSMUSG00000110691.1	Gm5363
ENSMUSG00000044646.14	Zbtb7c
ENSMUSG00000085459.1	Gm12272
ENSMUSG00000050304.3	Slc25a2
ENSMUSG00000083872.1	Gm11928
ENSMUSG00000005779.12	Psmb4
ENSMUSG00000028640.11	Tfap2c
ENSMUSG00000093652.1	Vmn2r-ps31
ENSMUSG00000098952.1	Mir6405
ENSMUSG00000112536.1	RP24-191B18.2
ENSMUSG00000022721.18	Trmt2a
ENSMUSG00000057381.1	Tas2r123
ENSMUSG00000100196.1	Gm20827
ENSMUSG00000080957.1	Gm15739
ENSMUSG00000046806.13	3110062M04Rik
ENSMUSG00000100776.1	Gm18254
ENSMUSG00000065445.3	Mir143
ENSMUSG00000100041.1	Gm5702
ENSMUSG00000043448.13	Gjc2
ENSMUSG00000103420.1	Gm37537
ENSMUSG00000032484.8	Ngp
ENSMUSG00000046808.17	Atp10d
ENSMUSG00000093634.1	Gm10860
ENSMUSG00000095330.1	Gm21834
ENSMUSG00000066043.13	Phactr4
ENSMUSG00000096586.1	Gm22918
ENSMUSG00000108867.1	Gm44643
ENSMUSG00000098403.1	Gm27415
ENSMUSG00000099168.1	Gm27717
ENSMUSG00000095562.7	Gm21887
ENSMUSG00000044352.6	Sowaha
ENSMUSG00000109527.1	Olfr1492-ps1
ENSMUSG00000056938.16	Acbd4
ENSMUSG00000033597.8	Caskin1
ENSMUSG00000101880.1	Gm29282
ENSMUSG00000028642.7	Tmem269
ENSMUSG00000020919.11	Stat5b
ENSMUSG00000018761.14	Mpdu1
ENSMUSG00000101649.1	Gm29444
ENSMUSG00000051362.2	Olfr589
ENSMUSG00000020936.8	Nmt1
ENSMUSG00000089708.1	5330439A09Rik
ENSMUSG00000093565.1	Rab26os
ENSMUSG00000089811.1	Gm16138
ENSMUSG00000042472.10	Zfp410
ENSMUSG00000086519.1	Gm13393
ENSMUSG00000076926.1	Traj2
ENSMUSG00000103584.1	Gm38053
ENSMUSG00000042198.12	Chchd7
ENSMUSG00000020051.17	Pah
ENSMUSG00000070371.11	Prss36
ENSMUSG00000029722.15	Agfg2
ENSMUSG00000040724.5	Kcna2
ENSMUSG00000084472.1	n-R5s23
ENSMUSG00000110889.1	RP23-381I17.5
ENSMUSG00000042246.5	Tmc7
ENSMUSG00000108004.1	Gm44080
ENSMUSG00000083539.1	Gm12466
ENSMUSG00000103456.1	Gm38097
ENSMUSG00000050645.3	Defb19
ENSMUSG00000082177.1	Gm16005
ENSMUSG00000056019.12	Zfp709
ENSMUSG00000037913.12	Tmem156
ENSMUSG00000111246.1	RP24-153A6.1
ENSMUSG00000085471.1	4933423P22Rik
ENSMUSG00000099934.1	Gm17983
ENSMUSG00000076282.1	Gm24271
ENSMUSG00000033790.11	Tubgcp5
ENSMUSG00000110915.1	RP24-496O17.9
ENSMUSG00000108805.1	Olfr278-ps1
ENSMUSG00000103951.1	Gm37269
ENSMUSG00000109412.1	Gm44535
ENSMUSG00000100170.1	Gm28942
ENSMUSG00000091275.1	Gm3248
ENSMUSG00000000171.5	Sdhd
ENSMUSG00000046620.4	Rps11-ps4
ENSMUSG00000109099.1	Gm20074
ENSMUSG00000029564.12	4930519G04Rik
ENSMUSG00000041915.8	Ammecr1l
ENSMUSG00000085465.1	Gm15347
ENSMUSG00000110105.1	Gm45844
ENSMUSG00000082054.1	Psmb6-ps
ENSMUSG00000065360.1	Gm24412
ENSMUSG00000006019.15	Dhx34
ENSMUSG00000097617.2	Gm10687
ENSMUSG00000035329.7	Fbxo33
ENSMUSG00000057147.13	Dph6
ENSMUSG00000106978.1	N4bp2os
ENSMUSG00000033578.7	Tmem35a
ENSMUSG00000043993.6	2900052L18Rik
ENSMUSG00000052188.6	Gm14964
ENSMUSG00000075549.2	Gm6878
ENSMUSG00000108992.1	Gm19092
ENSMUSG00000099689.6	Zfp383
ENSMUSG00000083606.2	Gm15916
ENSMUSG00000107583.1	Gm44104
ENSMUSG00000077038.1	Mir669f
ENSMUSG00000027797.15	Dclk1
ENSMUSG00000099695.6	Gm28488
ENSMUSG00000094684.1	Gm16456
ENSMUSG00000096738.1	Gm24317
ENSMUSG00000094064.2	Gm21626
ENSMUSG00000020778.12	Ten1
ENSMUSG00000042389.13	Tsen2
ENSMUSG00000020776.18	Fbf1
ENSMUSG00000034024.8	Cct2
ENSMUSG00000049811.16	Fam161a
ENSMUSG00000110391.2	Gm7269
ENSMUSG00000110893.1	RP23-188F7.1
ENSMUSG00000022443.16	Myh9
ENSMUSG00000095133.1	Gm24897
ENSMUSG00000112879.1	RP24-328C19.5
ENSMUSG00000086531.1	Gm11351
ENSMUSG00000051427.14	Ccdc157
ENSMUSG00000106574.1	Gm2451
ENSMUSG00000106843.1	Gm42458
ENSMUSG00000097583.2	6430590A07Rik
ENSMUSG00000065862.1	Gm24029
ENSMUSG00000054555.11	Adam12
ENSMUSG00000085035.1	Gm12031
ENSMUSG00000095692.1	Cbx3-ps2
ENSMUSG00000020423.6	Btg2
ENSMUSG00000029616.9	Erp29
ENSMUSG00000055538.7	Zcchc24
ENSMUSG00000086478.1	Gm14102
ENSMUSG00000096578.1	Gm9529
ENSMUSG00000033792.12	Atp7a
ENSMUSG00000085021.1	Gm12051
ENSMUSG00000077633.1	Gm22148
ENSMUSG00000086525.1	Gm15281
ENSMUSG00000046372.4	Gm5590
ENSMUSG00000065858.1	Gm22350
ENSMUSG00000083098.1	Gm14578
ENSMUSG00000052295.4	8030423F21Rik
ENSMUSG00000092906.1	Gm25736
ENSMUSG00000112452.1	RP23-293N23.2
ENSMUSG00000108942.1	Gm44660
ENSMUSG00000029703.10	Lrwd1
ENSMUSG00000025968.16	Ndufs1
ENSMUSG00000086474.2	9130204K15Rik
ENSMUSG00000108455.1	Gm44745
ENSMUSG00000066838.7	Zfp772
ENSMUSG00000030983.4	Bccip
ENSMUSG00000020900.15	Myh10
ENSMUSG00000082165.1	Gm7091
ENSMUSG00000022441.17	Efcab6
ENSMUSG00000032690.16	Oas2
ENSMUSG00000112475.1	RP23-13J14.1
ENSMUSG00000055923.16	Aasdh
ENSMUSG00000078554.2	Fam229a
ENSMUSG00000087992.1	Gm25059
ENSMUSG00000082363.1	Mup-ps18
ENSMUSG00000103830.1	Gm37609
ENSMUSG00000049168.9	Olfr449
ENSMUSG00000023918.12	Adgrf4
ENSMUSG00000112865.1	RP24-143P3.3
ENSMUSG00000091476.6	Gm16432
ENSMUSG00000084800.1	Gm12205
ENSMUSG00000101720.1	Gm29005
ENSMUSG00000096856.7	Gm10778
ENSMUSG00000008167.14	Fbxw9
ENSMUSG00000100148.1	Gm28158
ENSMUSG00000095678.1	Gm25101
ENSMUSG00000050921.12	P2ry10
ENSMUSG00000088991.1	Gm22768
ENSMUSG00000112461.1	RP23-17O23.4
ENSMUSG00000085882.1	2610507I01Rik
ENSMUSG00000043929.16	Klhl15
ENSMUSG00000077181.1	Gm25093
ENSMUSG00000110554.1	Gm35256
ENSMUSG00000082179.1	Gm11407
ENSMUSG00000062818.6	Vmn1r51
ENSMUSG00000030830.18	Itgal
ENSMUSG00000058287.5	Gm12253
ENSMUSG00000000753.15	Serpinf1
ENSMUSG00000099999.1	Gm21795
ENSMUSG00000035187.10	Nkx6-1
ENSMUSG00000093511.1	Gm20680
ENSMUSG00000088654.1	Gm24850
ENSMUSG00000106900.1	Gm2040
ENSMUSG00000049598.9	Vsig8
ENSMUSG00000095295.8	Gm3488
ENSMUSG00000077010.1	Gm22189
ENSMUSG00000105745.1	Gm42521
ENSMUSG00000099615.1	Gm28362
ENSMUSG00000076573.6	Igkv1-35
ENSMUSG00000024530.7	Prelid3a
ENSMUSG00000101262.1	Gm8326
ENSMUSG00000015599.8	Ttbk1
ENSMUSG00000004610.4	Etfb
ENSMUSG00000076490.6	Trbc1
ENSMUSG00000042750.7	Bex2
ENSMUSG00000082973.1	Gm13672
ENSMUSG00000081542.1	Gm12512
ENSMUSG00000088209.1	Gm23752
ENSMUSG00000029847.13	Slc23a4
ENSMUSG00000081315.2	Olfr621-ps1
ENSMUSG00000063260.2	Syt10
ENSMUSG00000030842.12	Lamtor1
ENSMUSG00000026932.14	Nacc2
ENSMUSG00000002769.8	Gnmt
ENSMUSG00000106976.1	Gm42963
ENSMUSG00000082577.2	Olfr1003-ps1
ENSMUSG00000026791.14	Slc2a8
ENSMUSG00000065215.1	Gm26263
ENSMUSG00000017478.15	Zc3h18
ENSMUSG00000080508.1	Gm25041
ENSMUSG00000093076.1	Mir3082
ENSMUSG00000042406.7	Atf4
ENSMUSG00000098857.1	Gm27395
ENSMUSG00000071267.11	Zfp942
ENSMUSG00000034190.8	Chmp7
ENSMUSG00000062101.12	Zfp119b
ENSMUSG00000030970.16	Ctbp2
ENSMUSG00000088777.1	Gm26039
ENSMUSG00000000884.16	Gnb1l
ENSMUSG00000031149.7	Praf2
ENSMUSG00000081453.1	Gm6767
ENSMUSG00000095196.1	Gm8305
ENSMUSG00000104396.1	Gm37959
ENSMUSG00000102073.1	Gm6818
ENSMUSG00000038709.14	Txndc8
ENSMUSG00000107241.1	Gm43129
ENSMUSG00000107965.1	Gm44259
ENSMUSG00000082962.3	Gm10601
ENSMUSG00000086142.3	Ppp4r3c-ps
ENSMUSG00000100569.1	Gm28646
ENSMUSG00000112877.1	RP24-258O12.3
ENSMUSG00000021591.7	Glrx
ENSMUSG00000085312.1	Gm12763
ENSMUSG00000085203.1	Gm12927
ENSMUSG00000028931.11	Kcnab2
ENSMUSG00000104122.1	Gm37482
ENSMUSG00000024842.7	Cabp4
ENSMUSG00000054034.10	Tceal5
ENSMUSG00000084309.1	Mup-ps20
ENSMUSG00000080833.1	Gm11976
ENSMUSG00000097953.1	Gm26952
ENSMUSG00000107262.1	Gm18753
ENSMUSG00000107971.1	Gm44260
ENSMUSG00000082347.1	Gm15036
ENSMUSG00000031109.16	Enox2
ENSMUSG00000099318.1	Gm27735
ENSMUSG00000079462.1	Gm15737
ENSMUSG00000081309.3	Gm12397
ENSMUSG00000095703.1	Gm24829
ENSMUSG00000106497.1	Gm43195
ENSMUSG00000078869.2	Gm14409
ENSMUSG00000081055.1	Gm6987
ENSMUSG00000101369.1	Gm28080
ENSMUSG00000084374.1	Gm13255
ENSMUSG00000002846.9	Timmdc1
ENSMUSG00000105885.1	Sult1c2-ps2
ENSMUSG00000079523.8	Tmsb10
ENSMUSG00000100282.1	1700041C23Rik
ENSMUSG00000066489.2	Rpl26-ps2
ENSMUSG00000052730.6	Gm5111
ENSMUSG00000001763.14	Tspan33
ENSMUSG00000087722.1	Gm26277
ENSMUSG00000103753.1	Gm6934
ENSMUSG00000072477.5	Gm10360
ENSMUSG00000030779.15	Rbbp6
ENSMUSG00000028648.13	Ndufs5
ENSMUSG00000086256.1	Gm12052
ENSMUSG00000062186.2	Olfr395
ENSMUSG00000030844.11	Rgs10
ENSMUSG00000026930.15	Gpsm1
ENSMUSG00000101137.1	Rpl23a-ps7
ENSMUSG00000026797.16	Stxbp1
ENSMUSG00000065559.1	Mir206
ENSMUSG00000025949.16	Pikfyve
ENSMUSG00000085695.1	Gm15243
ENSMUSG00000006599.13	Gtf2h1
ENSMUSG00000084078.2	Olfr349-ps1
ENSMUSG00000104591.1	Gm43145
ENSMUSG00000102894.1	Gm37851
ENSMUSG00000112596.1	RP23-345J24.2
ENSMUSG00000101913.1	Gm28999
ENSMUSG00000021585.8	Cast
ENSMUSG00000063796.8	Slc22a8
ENSMUSG00000038816.14	Ctnnal1
ENSMUSG00000025658.16	Cnksr2
ENSMUSG00000081931.1	Gm15211
ENSMUSG00000102759.1	Gm10463
ENSMUSG00000107862.1	Gm44151
ENSMUSG00000022899.8	Slc15a2
ENSMUSG00000057370.5	Gm8724
ENSMUSG00000111668.1	RP23-358C4.3
ENSMUSG00000110966.1	RP23-162P10.3
ENSMUSG00000089372.1	Gm22139
ENSMUSG00000032902.1	Slc16a1
ENSMUSG00000098628.1	Gm27976
ENSMUSG00000079893.3	Scgb1b23-ps
ENSMUSG00000060212.13	Pcnx2
ENSMUSG00000087004.1	Gm14154
ENSMUSG00000086044.1	A330043C09Rik
ENSMUSG00000103375.1	Gm37181
ENSMUSG00000044703.5	Phf11a
ENSMUSG00000110377.1	Gm45363
ENSMUSG00000108793.1	Gm45213
ENSMUSG00000105018.1	Gm43546
ENSMUSG00000109656.1	Gm45548
ENSMUSG00000096516.3	Olfr628
ENSMUSG00000015957.12	Wnt11
ENSMUSG00000105105.1	Gm31363
ENSMUSG00000088555.1	Gm22098
ENSMUSG00000033774.4	Npbwr1
ENSMUSG00000044122.14	Proca1
ENSMUSG00000032258.15	Lca5
ENSMUSG00000042190.12	Cmklr1
ENSMUSG00000096421.1	Gm10100
ENSMUSG00000077175.1	Gm25758
ENSMUSG00000091010.1	Gm17107
ENSMUSG00000081744.1	Gm5721
ENSMUSG00000025656.17	Arhgef9
ENSMUSG00000105849.1	Mir409
ENSMUSG00000111632.1	RP24-329C11.11
ENSMUSG00000078518.1	Gm13030
ENSMUSG00000086076.1	Ncr3-ps
ENSMUSG00000041538.15	H2-Ob
ENSMUSG00000039194.15	Rlbp1
ENSMUSG00000106264.1	Mir7646
ENSMUSG00000088549.1	Gm24959
ENSMUSG00000059422.5	Gm8116
ENSMUSG00000088380.1	Gm24686
ENSMUSG00000036305.6	Rpl39-ps
ENSMUSG00000078210.3	Gm5924
ENSMUSG00000104398.1	Gm37964
ENSMUSG00000105084.1	Gm43365
ENSMUSG00000032368.14	Zic1
ENSMUSG00000083716.4	Gm13436
ENSMUSG00000028496.17	Mllt3
ENSMUSG00000085652.1	Gm11999
ENSMUSG00000084000.1	Gm14653
ENSMUSG00000052534.15	Pbx1
ENSMUSG00000037188.7	Grhl3
ENSMUSG00000096048.1	Gm22510
ENSMUSG00000042249.11	Grk3
ENSMUSG00000019303.14	Psmc3ip
ENSMUSG00000085573.1	Gm15418
ENSMUSG00000100911.2	1700027F09Rik
ENSMUSG00000112379.1	RP23-18K14.4
ENSMUSG00000018677.9	Slc25a39
ENSMUSG00000077660.1	Gm24257
ENSMUSG00000085100.1	Gm13324
ENSMUSG00000112365.1	RP23-405K2.11
ENSMUSG00000105111.1	Gm43310
ENSMUSG00000036902.11	Neto2
ENSMUSG00000105972.1	Mir1843a
ENSMUSG00000074004.3	B3gnt6
ENSMUSG00000100195.1	Gm29244
ENSMUSG00000020917.17	Acly
ENSMUSG00000080321.2	Gm14644
ENSMUSG00000050241.8	Klre1
ENSMUSG00000094113.7	5430401F13Rik
ENSMUSG00000070462.4	Mesdc1
ENSMUSG00000071068.6	Treml2
ENSMUSG00000102484.1	Gm37923
ENSMUSG00000100905.1	Gm28075
ENSMUSG00000066487.3	Gm5786
ENSMUSG00000025407.7	Gli1
ENSMUSG00000081975.1	Gm12482
ENSMUSG00000098275.1	Gm18014
ENSMUSG00000044231.2	Nhlrc1
ENSMUSG00000087897.1	Gm25283
ENSMUSG00000086272.1	BC039966
ENSMUSG00000075099.2	Olfr1224-ps1
ENSMUSG00000064043.13	Trerf1
ENSMUSG00000095952.1	Obox4-ps12
ENSMUSG00000098261.1	Gm27521
ENSMUSG00000038335.13	Tsr1
ENSMUSG00000091204.8	Gm7271
ENSMUSG00000091539.2	Vmn1r238
ENSMUSG00000084076.1	Gm14600
ENSMUSG00000033237.18	Arid2
ENSMUSG00000083566.1	Gm14711
ENSMUSG00000046834.6	Krt1
ENSMUSG00000086712.2	AI427809
ENSMUSG00000096748.1	Gm22635
ENSMUSG00000022103.9	Gfra2
ENSMUSG00000032059.13	Alg9
ENSMUSG00000080912.1	Gm12269
ENSMUSG00000036013.12	Fam122c
ENSMUSG00000073686.2	Gm10564
ENSMUSG00000032502.8	Stac
ENSMUSG00000030043.11	Tacr1
ENSMUSG00000027739.9	Rab33b
ENSMUSG00000093254.1	Mir5126
ENSMUSG00000102908.1	Gm7558
ENSMUSG00000106631.1	Gm42669
ENSMUSG00000083823.3	Amd-ps1
ENSMUSG00000021539.8	Lect2
ENSMUSG00000083550.1	Gm13729
ENSMUSG00000108007.1	Gm18540
ENSMUSG00000031372.7	Trex2
ENSMUSG00000086840.1	Gm14250
ENSMUSG00000110851.1	RP24-167L2.1
ENSMUSG00000053353.5	2310001K24Rik
ENSMUSG00000026269.14	Rnpepl1
ENSMUSG00000098449.1	Gm7467
ENSMUSG00000022752.8	Tomm70a
ENSMUSG00000100689.1	Taar7e
ENSMUSG00000031411.11	Prame
ENSMUSG00000096249.1	Gm24263
ENSMUSG00000088161.1	Gm23537
ENSMUSG00000112720.1	RP23-455M6.1
ENSMUSG00000083833.4	Gm13841
ENSMUSG00000083318.1	Gm15192
ENSMUSG00000021848.15	Otx2
ENSMUSG00000035863.14	Palm
ENSMUSG00000098287.1	Mir6355
ENSMUSG00000103034.1	Gm8797
ENSMUSG00000094706.7	Gm10338
ENSMUSG00000081439.1	Gm7840
ENSMUSG00000112730.1	RP24-93K4.3
ENSMUSG00000102291.1	Gm37542
ENSMUSG00000087861.1	Gm24440
ENSMUSG00000096255.1	Dynlt1b
ENSMUSG00000035671.6	Zswim4
ENSMUSG00000103532.1	Gm4430
ENSMUSG00000068600.10	Gml2
ENSMUSG00000007564.14	Ppp2r1a
ENSMUSG00000094467.1	Gm24307
ENSMUSG00000093056.2	Gm24812
ENSMUSG00000065328.1	Gm22053
ENSMUSG00000111340.1	RP24-298N7.10
ENSMUSG00000035923.4	Myf6
ENSMUSG00000111899.1	RP24-490N11.3
ENSMUSG00000080924.1	Olfr1078-ps1
ENSMUSG00000105558.1	Gm5855
ENSMUSG00000111167.1	RP24-395P13.1
ENSMUSG00000097709.7	2810429I04Rik
ENSMUSG00000087875.1	Gm26104
ENSMUSG00000049804.9	Armcx4
ENSMUSG00000020072.15	Pbld2
ENSMUSG00000084775.2	Gm16741
ENSMUSG00000023393.15	Slc17a9
ENSMUSG00000023072.14	Cep89
ENSMUSG00000100377.1	Gm28369
ENSMUSG00000072874.4	Gm6116
ENSMUSG00000019842.6	Traf3ip2
ENSMUSG00000084445.1	Gm26252
ENSMUSG00000094687.1	Defa25
ENSMUSG00000093157.1	Mir3098
ENSMUSG00000078875.10	Gm14419
ENSMUSG00000028426.10	Rad23b
ENSMUSG00000037017.15	Zscan21
ENSMUSG00000030045.10	Mrpl19
ENSMUSG00000110592.1	4930488N15Rik
ENSMUSG00000111664.1	RP24-86H7.3
ENSMUSG00000086855.1	Gm13844
ENSMUSG00000098161.1	Platr11
ENSMUSG00000063316.13	Rpl27
